MA106A-1-fine-anm-00003.dat -0.6759 0.6543 -1.0278 0.8823 -0.6202 0.5045 1.2 6.4 1.191 1.3 1.363 30 1.0018 1.94065 1.20821 1.18162 1.64236 1.02250
MA106A-1-fine-anm-00008.dat -0.8699 0.9274 -1.6093 1.2645 -0.5454 0.6921 3.1 12.5 1.209 1.8 1.268 30 0.9988 3.01932 1.98911 1.53159 1.97136 1.29872
MA106A-1-fine-anm-00011.dat -0.8660 0.8214 -0.9882 0.8723 -0.4866 0.5059 1.3 6.6 1.172 1.3 1.274 30 1.0046 2.00545 1.46584 0.98521 2.03556 1.48784
MA106A-1-fine-anm-00016.dat -1.0772 1.0844 -1.3262 1.2543 -0.7966 0.7929 4.5 14.3 1.087 2.0 1.134 30 1.0004 2.65823 2.19897 1.68434 1.57820 1.30554
MA106A-1-fine-anm-00019.dat -0.9212 0.8028 -0.8609 0.9212 -0.4528 0.4681 1.0 6.3 1.264 1.3 1.423 30 1.0170 1.95014 1.58518 0.71128 2.74175 2.22864
MA106A-1-fine-anm-00022.dat -1.0847 1.1541 -0.9202 0.9058 -0.6174 0.5569 2.1 9.1 1.143 1.6 1.207 30 1.0009 2.23989 1.76547 1.08515 2.06414 1.62694
MA106A-1-fine-anm-00025.dat -0.7188 0.6334 -0.6289 0.6710 -0.5393 0.4841 0.6 4.1 1.198 1.0 1.201 30 0.9582 1.47967 1.18610 0.98044 1.50918 1.20976
MA106A-1-fine-anm-00028.dat -0.5450 0.7137 -0.7937 0.7227 -0.4194 0.5033 0.9 5.4 1.181 1.2 1.175 30 0.9973 1.66046 1.32568 1.24832 1.33015 1.06197
MA106A-1-fine-anm-00032.dat -1.1454 1.1383 -1.1353 1.0178 -0.5593 0.5290 2.3 10.6 1.244 1.6 1.318 22 1.0010 2.81477 1.96300 1.07692 2.61371 1.82279
MA106A-1-fine-anm-00036.dat -0.2924 0.3474 -0.2947 0.2083 -0.1534 0.1477 0.0 0.6 1.336 0.4 1.436 24 0.9692 0.67496 0.45435 0.28306 2.38452 1.60515
MA106A-1-fine-anm-00041.dat -0.9100 1.0370 -0.7273 0.8001 -0.9369 0.7945 1.8 9.0 1.263 1.5 1.245 26 0.9831 2.23743 1.78240 1.40604 1.59130 1.26768
MA106A-1-fine-anm-00046.dat -0.8609 0.7291 -0.7054 0.7217 -0.6027 0.5711 1.1 5.9 1.180 1.3 1.129 30 1.0478 1.74707 1.47580 1.17341 1.48888 1.25770
