MA106A-1-fine-anm-00003.dat -0.6759 0.6543 -1.0278 0.8823 -0.6202 0.5045 1.2 6.4 1.191 1.3 1.363 30 1.0018 1.94065 1.20821 1.18162 1.64236 1.02250
MA106A-1-fine-anm-00004.dat -1.0681 1.2708 -1.0016 0.8983 -0.6674 0.7826 2.3 10.0 1.173 1.6 1.210 30 0.9992 2.39901 1.91899 1.28370 1.86884 1.49489
MA106A-1-fine-anm-00005.dat -0.9745 0.9712 -0.9357 1.2183 -0.6328 0.7316 2.4 10.5 1.191 1.7 1.212 30 1.0240 2.40367 1.97692 1.29793 1.85193 1.52313
MA106A-1-fine-anm-00008.dat -0.8699 0.9274 -1.6093 1.2645 -0.5454 0.6921 3.1 12.5 1.209 1.8 1.268 30 0.9988 3.01932 1.98911 1.53159 1.97136 1.29872
MA106A-1-fine-anm-00009.dat -1.4609 1.4215 -1.2520 1.2841 -1.0771 0.8959 5.3 17.0 1.161 2.2 1.247 30 1.0049 3.16065 1.99070 1.83890 1.71877 1.08255
MA106A-1-fine-anm-00010.dat -1.2842 1.2993 -0.8804 0.8461 -0.8484 0.9264 3.9 13.7 1.144 1.9 1.121 20 0.9710 2.63088 1.92171 1.84965 1.42237 1.03896
MA106A-1-fine-anm-00011.dat -0.8660 0.8214 -0.9882 0.8723 -0.4866 0.5059 1.3 6.6 1.172 1.3 1.274 30 1.0046 2.00545 1.46584 0.98521 2.03556 1.48784
MA106A-1-fine-anm-00012.dat -0.6672 0.9185 -0.8145 0.7984 -0.4171 0.6276 1.1 5.9 1.169 1.3 1.188 30 0.9998 1.70475 1.69327 0.98050 1.73865 1.72695
MA106A-1-fine-anm-00013.dat -0.6151 0.6969 -0.6306 0.6081 -0.5717 0.6628 0.7 4.5 1.161 1.1 1.121 30 0.9997 1.54116 1.34640 1.01608 1.51676 1.32509
MA106A-1-fine-anm-00016.dat -1.0772 1.0844 -1.3262 1.2543 -0.7966 0.7929 4.5 14.3 1.087 2.0 1.134 30 1.0004 2.65823 2.19897 1.68434 1.57820 1.30554
MA106A-1-fine-anm-00017.dat -0.7384 0.6977 -0.6767 0.6660 -0.5956 0.6580 1.1 6.1 1.174 1.3 1.106 30 0.9969 1.59102 1.55065 1.23481 1.28847 1.25578
MA106A-1-fine-anm-00018.dat -1.0325 0.8941 -0.6546 0.7001 -0.6635 0.6356 0.8 5.8 1.334 1.2 1.378 20 1.0073 2.02707 1.56664 0.81660 2.48232 1.91849
